# t	m[free_layer]_x	m[free_layer]_y	m[free_layer]_z	m[fixed_layer]_x	m[fixed_layer]_y	m[fixed_layer]_z
9.51889908592424e-09	0.0515193712103113	0.489232048016112	0.83479500218466	-0.00175271999457505	-0.00737768796193739	0.999769289055003
9.51943937040431e-09	0.0455943396219591	0.489821083299559	0.834796643501611	-0.00166330143599917	-0.00739838700273793	0.999769293699387
9.52027912252674e-09	0.0363722525309133	0.490594164418019	0.834799113821412	-0.00152383503478027	-0.00742840555747531	0.999769300767837
9.52116226907555e-09	0.0266593395492639	0.491219920498076	0.834801597413333	-0.00137656654059425	-0.00745713851955759	0.999769307240412
9.52205608106408e-09	0.0168187292222361	0.491657443346254	0.834803967863573	-0.00122696701942736	-0.00748324026221823	0.999769311604285
9.52283920889644e-09	0.00819157221754531	0.491878801924617	0.83480591087643	-0.00109548917835316	-0.00750363775452237	0.999769315541451
9.52327500950505e-09	0.0033887814899984	0.491936455530219	0.834806937096375	-0.0010221630807704	-0.00751398821891846	0.999769317849661
9.5239428494389e-09	-0.00397064257435091	0.491933817894744	0.834808422326993	-0.000909623102027584	-0.00752845353002616	0.999769321440661
9.52430950074887e-09	-0.00801109298922641	0.49188555363276	0.834809193986146	-0.000847743523890845	-0.00753567752576457	0.999769323440724
9.52495569085668e-09	-0.0151304216211494	0.491719715830993	0.834810474889296	-0.000738551114705341	-0.00754716839753566	0.999769326184676
9.52546384172149e-09	-0.0207266983210449	0.491516908989869	0.834811409458747	-0.00065257569790771	-0.00755509126234654	0.999769327316066
9.52593233851009e-09	-0.0258843466388927	0.491273490061733	0.834812211527829	-0.000573227275155409	-0.00756152694721704	0.99976932808959
9.52618239033143e-09	-0.0286355017379058	0.491121449874361	0.834812610987819	-0.000530857993373754	-0.00756461898203525	0.999769328812505
9.52657066251682e-09	-0.0329058722025687	0.49085481962593	0.834813196100301	-0.000465031468284122	-0.00756894859763839	0.999769330018369
9.52724355065733e-09	-0.0403010131871763	0.49030481154505	0.834814111557866	-0.000350863403905747	-0.00757509431082941	0.999769332748783
9.52812913982423e-09	-0.0500194092218519	0.48941123696606	0.834815134619709	-0.000200492319357905	-0.0075805617736152	0.999769338865203
9.52911059935993e-09	-0.0607663878889219	0.488195995878837	0.834816005329358	-3.37596059411562e-05	-0.00758313470453549	0.99976934348031
9.52959359014641e-09	-0.0660452216563513	0.487511221000659	0.834816329700067	4.83108022428631e-05	-0.00758305444133092	0.999769344909156
9.52987594700052e-09	-0.0691272171103872	0.487084504910695	0.834816484486563	9.62794447493086e-05	-0.00758259534297845	0.999769345591511
9.53065823447974e-09	-0.0776526429347114	0.485800323035107	0.834816785368919	0.000229173995221659	-0.00757973665326259	0.999769346815828
9.53112697835803e-09	-0.0827489258080989	0.484959530425525	0.834816870108574	0.00030876042215288	-0.00757690886718834	0.999769349106952
9.53174033324032e-09	-0.0894045295787381	0.483778493415654	0.834816874485201	0.000412862492966336	-0.00757194615996479	0.999769353259021
9.53237766834892e-09	-0.0963019171671763	0.482454629280301	0.834816753829952	0.00052094242229354	-0.00756527483368914	0.999769358824253
9.53316635378351e-09	-0.104810853204299	0.480680092355954	0.834816427489679	0.000654552254499866	-0.00755488268644785	0.99976936709594
9.53403895216853e-09	-0.114186162738341	0.478542100732314	0.834815833461659	0.000802125998387497	-0.00754063672895851	0.999769373273368
9.53502806774473e-09	-0.124760820695011	0.475897473796091	0.834814869830876	0.000969036290973407	-0.00752100345816032	0.99976937760768
9.53570624994433e-09	-0.131976783075186	0.473948931166899	0.834814031630698	0.00108321546959762	-0.00750540582511481	0.999769378679269
9.53607761897534e-09	-0.135914943374624	0.472835647513407	0.834813510693544	0.00114562747174228	-0.00749613075686624	0.999769378357888
9.5364482514628e-09	-0.139836373226476	0.471691812177122	0.834812947253661	0.00120784363286499	-0.00748635549722181	0.999769377471638
9.53672497063497e-09	-0.142758268904305	0.470816496327642	0.834812498416426	0.00125424678746082	-0.00747871962102873	0.999769376492289
9.53724808063495e-09	-0.148265417982599	0.46911280546316	0.834811590036576	0.00134181407476546	-0.00746350426687811	0.999769375447491
9.53766710512229e-09	-0.152662710299743	0.467701458729131	0.834810802747563	0.00141183470777883	-0.00745057575129192	0.999769374546409
9.53781375680252e-09	-0.15419873263895	0.467197708362869	0.83481051467394	0.00143631493034711	-0.0074458953500907	0.999769374217562
9.53798837437952e-09	-0.15602537314203	0.466591348582355	0.834810163399807	0.00146544103682315	-0.00744021743482673	0.999769373897878
9.53887241407587e-09	-0.165234962972966	0.463412278423899	0.834808247015973	0.00161252655657599	-0.00740972027890545	0.999769373447298
9.53947380564333e-09	-0.17146363327171	0.461145494081204	0.834806810180189	0.00171223221928299	-0.00738730924383124	0.99976937190182
9.53967094188154e-09	-0.173498522814086	0.460384257624246	0.834806315663704	0.00174484618219823	-0.00737967194549466	0.99976937067693
9.53993066539846e-09	-0.176174468713853	0.459367564862182	0.834805646440768	0.00178776516888193	-0.00736938962578208	0.999769368733401
9.54047790874632e-09	-0.181793620092837	0.457174311472545	0.83480417323752	0.00187800379093988	-0.00734690667833776	0.999769364179859
9.54092938546039e-09	-0.186408222318637	0.455313371542517	0.834802901450247	0.00195222765097727	-0.00732752920312297	0.999769362202127
9.54173581694975e-09	-0.194604284136127	0.451873074709753	0.834800494856441	0.00208432264506366	-0.00729104833512384	0.999769359297758
9.54241234112463e-09	-0.201430681298193	0.44887332011875	0.834798347444071	0.0021946072168425	-0.0072586101071944	0.999769354082682
9.54278787371557e-09	-0.205200814352511	0.44716330720745	0.834797104576357	0.00225562074478633	-0.00723988044822241	0.999769350525004
9.54301276656704e-09	-0.207451122707109	0.446124323607328	0.834796346726002	0.00229207462535668	-0.00722842119498754	0.999769348702688
9.54350078015552e-09	-0.212316400324812	0.443830671635008	0.834794661470178	0.00237098300962063	-0.00720292249804333	0.999769344728849
9.54382491138249e-09	-0.215534336027905	0.442277696584478	0.834793511328016	0.0024232445327553	-0.00718550821378383	0.999769342074776
9.54451277494028e-09	-0.222324833813211	0.438905138666993	0.834791001270654	0.00253371493441338	-0.00714730064229026	0.999769337964825
9.54520507193963e-09	-0.229106635210205	0.435405135505218	0.834788378126871	0.00264430335663734	-0.00710712713164703	0.999769335656819
9.54604380676034e-09	-0.237248039848772	0.431024991031455	0.834785087334719	0.00277741448321909	-0.00705617087788711	0.999769334478442
9.54633095604477e-09	-0.240016800147774	0.429490039738258	0.834783930980717	0.00282277284093832	-0.00703814829038436	0.999769334512467
9.54688328709454e-09	-0.245313510907665	0.426488147303627	0.834781667752943	0.00290967308690499	-0.00700266717574552	0.999769334141794
9.5477603624485e-09	-0.253647865484156	0.421586707597835	0.834777969112999	0.00304676031077374	-0.00694411355795053	0.999769333219269
9.54800072178005e-09	-0.255914636159535	0.420215138168951	0.834776940109074	0.0030841210778844	-0.00692760035476144	0.999769332602587
9.54866624357154e-09	-0.262152946201053	0.416353467255353	0.834774051583422	0.00318711200294454	-0.0068808248337233	0.999769330298908
9.54907177931875e-09	-0.265925846123963	0.41395483486383	0.834772267859907	0.00324952374003842	-0.00685157022648958	0.999769328234146
9.54927059240913e-09	-0.267767331548965	0.412766497963824	0.834771388357301	0.00328001986849934	-0.0068370222543357	0.999769326966365
9.5494298507158e-09	-0.269238681998939	0.411808628305456	0.834770680892755	0.00330440268549016	-0.00682527015968806	0.999769325856459
9.549583922926e-09	-0.27065893377856	0.410876907094382	0.834769993974676	0.00332795258656232	-0.00681381736775109	0.999769324702829
9.55042048754943e-09	-0.278314077146007	0.405732509370329	0.834766226691753	0.00345512629184147	-0.00675021437284203	0.999769317938985
9.55059900794987e-09	-0.279934975887601	0.404616267757023	0.834765415656687	0.003482107152339	-0.00673633452353843	0.999769316568848
9.55072720289112e-09	-0.281096231428488	0.403810665701448	0.834764831571469	0.00350144854904978	-0.00672630043059529	0.999769315577383
9.55170355977031e-09	-0.289864271486317	0.397565885222371	0.834760342076476	0.00364780366489677	-0.00664805800030193	0.999769307213845
9.55238758702158e-09	-0.295925022567622	0.393077071174387	0.834757157894927	0.00374930702054973	-0.00659133863220993	0.999769299998494
9.55329354127547e-09	-0.303844249728329	0.386990310212093	0.834752899067034	0.00388236137376497	-0.00651382891442008	0.999769295539977
9.55359325316737e-09	-0.306437137395629	0.384941086783469	0.83475147955139	0.00392603402820607	-0.00648758714207677	0.999769295236435
9.55436892336011e-09	-0.313082305282375	0.379557851426161	0.834747820121082	0.00403821341071212	-0.00641832877896369	0.999769293747566
9.55484885860216e-09	-0.317147379423014	0.376168913157164	0.834745558011333	0.00410702201922211	-0.0063744967785025	0.99976929297603
9.554963990707e-09	-0.318117055391551	0.375349501337305	0.834745015923777	0.00412345687206182	-0.00636387278838532	0.99976929249606
9.55573299363627e-09	-0.324538727678484	0.369812959410734	0.834741402108676	0.00423251008130576	-0.0062918350555027	0.999769285595845
9.55589507288853e-09	-0.325880184114596	0.368631786886148	0.834740641456564	0.00425533843474498	-0.00627641058600238	0.999769283638973
9.55687081694814e-09	-0.333863747167279	0.361419408048633	0.834736088127479	0.00439155465880853	-0.00618181980862742	0.999769274272599
9.55755787343533e-09	-0.339390180692517	0.356236591953769	0.834732911748724	0.00448621599282274	-0.0061134351935103	0.99976926895831
9.55846740759483e-09	-0.346582201344566	0.349245590410787	0.834728769206459	0.00460988107201437	-0.00602068470806106	0.999769262008999
9.558810765119e-09	-0.349259852039868	0.346568685237802	0.834727222658862	0.00465606786252592	-0.00598502077667325	0.999769259537076
9.55954517014924e-09	-0.354917734177585	0.340774155322451	0.834723947229161	0.00475393268396309	-0.00590755026896025	0.999769254556884
9.56011600287249e-09	-0.359249234384287	0.336206281967923	0.834721440286059	0.0048291122334251	-0.00584622876670794	0.999769251808857
9.56046523063336e-09	-0.361870177814061	0.333384590057057	0.834719926375861	0.00487471485337946	-0.00580824245402718	0.999769250901207
9.5605689077749e-09	-0.36264407454679	0.332542892686969	0.834719479546587	0.00488819674886052	-0.00579689588899416	0.99976925071776
9.56135550889001e-09	-0.368451593192511	0.326098713101927	0.834716133080887	0.0049896178714043	-0.00570979550885038	0.99976924853695
9.56176251940227e-09	-0.371411644909018	0.322724451782834	0.834714433363286	0.00504148664688434	-0.00566403096357245	0.999769246164343
9.56205889096443e-09	-0.373547942476531	0.32025015035784	0.834713208822409	0.00507899708010601	-0.00563040563421814	0.999769244136666
9.56252541034105e-09	-0.376876782837763	0.316327293817172	0.834711299092839	0.00513757763381049	-0.00557697761769856	0.999769241071555
9.56323920104839e-09	-0.381890360794163	0.31025809204117	0.834708421545176	0.00522611886494265	-0.00549404379546646	0.999769236374796
9.56336898709316e-09	-0.382791668283597	0.309145764949601	0.834707904312448	0.00524207753979504	-0.00547880923825741	0.999769235490591
9.56420713175807e-09	-0.388532491712585	0.301901552090627	0.834704642445746	0.00534403527357393	-0.00537934666230048	0.99976923161323
9.56459014775565e-09	-0.391110973481694	0.298554751167786	0.834703187145406	0.00539001047541533	-0.0053332518329013	0.999769230301647
9.564716402142e-09	-0.391954423653789	0.297446948627373	0.83470271362738	0.00540507497346277	-0.00531797466169339	0.999769229879441
9.56562378455795e-09	-0.397923992182851	0.289415038764513	0.834699389951693	0.0055120681617163	-0.00520692628986551	0.999769227402744
9.56603046664797e-09	-0.400546435274067	0.2857758760451	0.834697949581236	0.00555928704593071	-0.00515645204981451	0.99976922627801
9.56653728733688e-09	-0.403767778730108	0.281207698063617	0.834696203427584	0.00561748192298716	-0.00509295711339523	0.999769224376015
9.56669562705391e-09	-0.404763637229352	0.279772884074409	0.834695668236685	0.00563551678329417	-0.00507298330634227	0.99976922372956
9.5676278626043e-09	-0.410522768211747	0.271254892968431	0.834692594602688	0.00574024540375194	-0.0049541008014262	0.999769220110329
9.56777309707014e-09	-0.411403907311254	0.269917122121841	0.834692126966406	0.0057563363573148	-0.00493538316495546	0.999769219596588
9.56850343926859e-09	-0.4157688754531	0.263146426992278	0.834689835576854	0.00583632939832102	-0.00484046457578658	0.999769216890782
9.56920475567449e-09	-0.419855444362888	0.25657849462163	0.834687749426316	0.00591167124260224	-0.0047481048000893	0.999769213711843
9.56993585339844e-09	-0.424005212896991	0.249663954437977	0.834685681067909	0.00598865967653364	-0.00465057316482022	0.999769208879855
9.57007909148883e-09	-0.424804913751282	0.248301360938833	0.834685288260465	0.00600355520303184	-0.00463131790283757	0.999769207652979
9.57019686924622e-09	-0.425459218044249	0.247178997923939	0.834684968370418	0.00601575726714379	-0.00461544879384339	0.999769206590755
9.57086229229938e-09	-0.429100315767046	0.240805324711925	0.834683210429477	0.00608391084125191	-0.00452518402360134	0.999769200225581
9.57098905789489e-09	-0.429783046123837	0.239585190401665	0.834682883786851	0.00609673914019046	-0.00450787552919351	0.999769199162698
9.57185746730075e-09	-0.434367190259362	0.231173923078765	0.834680723513561	0.0061833029365856	-0.0043883118149259	0.999769192059098
9.57253293136812e-09	-0.43781877015437	0.224571335147966	0.83467915043602	0.00624900831230617	-0.00429417008838571	0.999769187065044
9.57291043845174e-09	-0.439704424053685	0.220858156063472	0.834678311504844	0.00628511218008017	-0.00424111751811815	0.999769184461975
9.57331125082547e-09	-0.44167196712243	0.216898550204055	0.834677451283259	0.00632295112782359	-0.00418445881173313	0.999769181643739
9.57368430187203e-09	-0.443471025663497	0.213197793685334	0.834676678356795	0.00635770741901249	-0.00413142528486846	0.999769178864065
9.57432671795132e-09	-0.446496894302738	0.206788973919427	0.83467541080641	0.00641652662129218	-0.00403940713304781	0.999769173974689
9.57505128771931e-09	-0.449798016103176	0.199510260629419	0.834674061720384	0.00648125614887679	-0.00393462884537658	0.999769168548321
9.5754608699361e-09	-0.45161196816327	0.195371578595528	0.834673339155964	0.0065170965149934	-0.00387492647462264	0.99976916548746
9.5759393007833e-09	-0.453682265274496	0.190517251004169	0.834672530254099	0.00655825891138753	-0.00380478593730439	0.999769162423746
9.57622191338839e-09	-0.454880746482646	0.187639355803972	0.834672070421411	0.0065822205530051	-0.00376314531515437	0.99976916080181
9.5770242021143e-09	-0.458183657326336	0.179428256068174	0.834670836617283	0.00664880344781633	-0.00364410585199525	0.99976915761275
9.57743482329645e-09	-0.459816694960097	0.175203410545918	0.834670244605046	0.00668204382247528	-0.00358272493582036	0.999769157525988
9.57755060393674e-09	-0.460270155666675	0.174009355991367	0.834670082586416	0.00669131464824767	-0.00356536099274122	0.999769157652002
9.57804637035196e-09	-0.462176873537667	0.168882979955314	0.834669413209533	0.00673050229712165	-0.00349073420106494	0.999769158464764
9.57826298582085e-09	-0.462991906684379	0.166636922682876	0.834669133086796	0.00674736001065075	-0.00345799832697494	0.999769158181309
9.57896836907777e-09	-0.465570516402647	0.159295020124091	0.834668273099156	0.00680115395388034	-0.00335082448921136	0.999769156614696
9.57954194985101e-09	-0.467581511395018	0.153295589681477	0.834667624359844	0.00684364137213919	-0.00326305787648674	0.999769154858119
9.58039816029276e-09	-0.470439674384971	0.14429264082926	0.83466673411208	0.0069049593626879	-0.00313103604995422	0.999769151666281
9.581011460832e-09	-0.472380283275199	0.137811691003706	0.834666162461417	0.00694731448481276	-0.0030357706955634	0.999769150296301
9.58195257243214e-09	-0.47518475259671	0.127815290813652	0.834665375318527	0.00700975743133285	-0.00288846043478428	0.999769148614361
9.5826546536142e-09	-0.477139184137435	0.120320593519461	0.834664834276787	0.00705430382929622	-0.0027777212419271	0.999769146729247
9.58353145865535e-09	-0.479413796748194	0.11091940555907	0.834664224006616	0.00710747112627299	-0.00263846620793557	0.999769144826287
9.58432813105805e-09	-0.481320016484647	0.102339539550131	0.834663726386693	0.0071533956993333	-0.00251104491287349	0.999769143491351
9.58485877601949e-09	-0.482504458382279	0.0966067453385443	0.834663416379681	0.00718271629858105	-0.00242573050286137	0.999769142641534
9.58562976863664e-09	-0.484103715418659	0.0882527934739105	0.83466300077187	0.00722350525951	-0.0023011623436644	0.999769140918915
9.5864290116037e-09	-0.48560892900278	0.0795643615530387	0.834662613544696	0.00726351210717991	-0.00217130279688404	0.999769137849664
9.58657043656562e-09	-0.485859005023496	0.0780244804053195	0.83466254615877	0.00727034777516465	-0.00214825456862794	0.999769137181913
9.58678790638444e-09	-0.486234018089228	0.0756550597498883	0.834662443673733	0.00728071651828269	-0.00211277105674459	0.99976913608455
9.58729490313973e-09	-0.487063471115894	0.0701237870493414	0.83466221063517	0.0073042194415864	-0.00202984705548544	0.999769133197333
9.58825203984297e-09	-0.488457753816183	0.0596571242376146	0.834661793299696	0.00734601806033128	-0.00187259045284371	0.999769127514257
9.58911742314776e-09	-0.489524786120567	0.0501695969745364	0.834661437497049	0.00738090353012949	-0.00172966002709473	0.99976912202916
9.58984801049303e-09	-0.49028212469193	0.0421453401832261	0.83466114050542	0.00740819634939007	-0.00160848681698633	0.999769114926995
9.59059230505654e-09	-0.490918402532669	0.0339589558407211	0.834660834096379	0.00743395950468959	-0.00148459271160941	0.999769107492848
9.59116446449914e-09	-0.491314611794577	0.0276589557183954	0.834660592531102	0.00745235921782044	-0.00138905939263592	0.999769102188245
9.59126641612619e-09	-0.491376738486438	0.0265356916818845	0.834660549110874	0.00745550982104993	-0.00137200912115193	0.999769101252509
9.59200568505919e-09	-0.491750220933693	0.0183891528135751	0.834660229783902	0.00747717997571447	-0.00124819741266389	0.999769096862285
9.59220292439364e-09	-0.491827048452907	0.016214424378587	0.834660143428571	0.00748261528413496	-0.00121509999549819	0.999769096031198
9.59291149067112e-09	-0.49202366936866	0.00839990029743716	0.834659825033872	0.00750093139825918	-0.00109601120438961	0.999769093300984
9.5932950521746e-09	-0.492078281019216	0.00416885816541649	0.834659646578442	0.00751005548341707	-0.00103142901695439	0.999769091824339
9.59414016516531e-09	-0.492070156827863	-0.00515457491549912	0.834659238808971	0.00752819628813511	-0.000888861599460013	0.999769089079261
9.59449060840927e-09	-0.492014942589037	-0.0090202475092363	0.834659063194058	0.00753492461609767	-0.000829647777870241	0.999769088155564
9.59500629423892e-09	-0.491878439135453	-0.0147082938989551	0.834658797727966	0.00754397971203625	-0.000742409469252481	0.999769086849163
9.5960053798088e-09	-0.491426878055963	-0.0257209448496948	0.834658252294071	0.00755864997670796	-0.000573136172361692	0.999769081660057
9.59648668322729e-09	-0.491121290181673	-0.031021932551905	0.834657972606716	0.00756436153377973	-0.000491480903422574	0.99976907971202
9.59685235048577e-09	-0.490850867278479	-0.0350468529577804	0.834657751617238	0.00756811013899596	-0.000429405811094314	0.999769078899565
9.59719955876169e-09	-0.490563513892492	-0.0388669105198063	0.834657535539381	0.00757119809824937	-0.000370429430476144	0.99976907845611
9.59813905007113e-09	-0.489636940602978	-0.0491899722666407	0.834656919292032	0.00757724708299613	-0.000210763491689556	0.999769076659538
9.59913821716948e-09	-0.488413022918052	-0.0601450648225267	0.834656206695905	0.00757998662607147	-4.08467906652326e-05	0.999769075096575
9.59981088040913e-09	-0.487450895561262	-0.0675040999857637	0.834655688777749	0.00757968754457787	7.35744331616595e-05	0.999769074894103
9.60054129134245e-09	-0.486280713914941	-0.0754762894487477	0.834655092377476	0.00757740574968362	0.000197781354808726	0.999769075331285
9.60145739257108e-09	-0.484628547262678	-0.0854471474433444	0.834654295015901	0.00757166529011827	0.000353499201680857	0.99976907533997
9.60179965336846e-09	-0.483958770226947	-0.0891631998001769	0.834653983229652	0.00756869885590608	0.0004116397009081	0.999769074559971
9.60248055924999e-09	-0.48254148826144	-0.0965406261777582	0.834653343712303	0.0075614702580805	0.000527236402875696	0.999769072053108
9.60289221982295e-09	-0.481630106939797	-0.100989681276343	0.834652947663167	0.00755624535360403	0.000597058643596068	0.999769069849753
9.60312564821469e-09	-0.481095022538455	-0.103508950004466	0.834652719409367	0.00755299611576795	0.000636632414706043	0.99976906838256
9.60388230115414e-09	-0.479270030104642	-0.111654934120351	0.834651956212258	0.00754103884975478	0.000764776297920108	0.999769062790251
9.60441340738215e-09	-0.477906484034225	-0.117353813106967	0.834651398271008	0.00753134504526402	0.000854592366886147	0.999769058148253
9.60521078297443e-09	-0.475732161851303	-0.125878054532969	0.834650537445498	0.00751478833282525	0.000989200023916883	0.999769051432769
9.60567242493193e-09	-0.474403668388087	-0.130795335264733	0.834650027506079	0.0075041052781265	0.0010669947383705	0.999769047860331
9.6061411840735e-09	-0.473002716228861	-0.135773819220848	0.834649497651137	0.0074924344716549	0.0011458667744074	0.999769044643841
9.60684849291682e-09	-0.47078986964076	-0.143257241799345	0.834648673937011	0.00747325537658918	0.00126463209327061	0.99976904072003
9.60710066970577e-09	-0.469972136704731	-0.145917049141893	0.834648374409303	0.00746596157693217	0.00130690535663629	0.999769039521539
9.60740488923517e-09	-0.468965865301672	-0.149118823110855	0.834648013638538	0.00745684832183658	0.00135783513513535	0.999769038097735
9.60773864320532e-09	-0.467836722034269	-0.152623670048858	0.834647614675556	0.0074464511524508	0.00141363973236901	0.999769036661965
9.60859862592528e-09	-0.464806407880154	-0.161615440283914	0.834646568852835	0.00741773937192439	0.00155707044635847	0.999769033751178
9.6087074472635e-09	-0.464410648015203	-0.162748900940217	0.834646434202847	0.00741390948564864	0.00157517815987921	0.999769033498063
9.6088970203362e-09	-0.463714581919669	-0.164721203568985	0.834646198514685	0.00740713189755697	0.00160670158638907	0.999769033110389
9.60920137583751e-09	-0.462579444666227	-0.167881709782096	0.83464581714576	0.00739596971273258	0.00165725527496042	0.999769032629523
9.60947606604626e-09	-0.461536307359574	-0.170727833182704	0.834645469799101	0.00738559827471394	0.0017028217584031	0.999769032345293
9.610245967927e-09	-0.458519944420882	-0.178668380597012	0.834644499148204	0.00735504677523441	0.0018301529745425	0.999769027978889
9.61066046581339e-09	-0.45683898277082	-0.182922380176919	0.834643972930444	0.00733768774985924	0.00189849479562051	0.999769024692324
9.61136884906389e-09	-0.453875321987544	-0.190154473849162	0.834643076662889	0.00730656136174024	0.00201488727970709	0.999769019955708
9.61178147894662e-09	-0.452095848858916	-0.194345825777448	0.834642554526011	0.00728757831026075	0.00208246306547901	0.999769017218402
9.61275583927796e-09	-0.447740893852747	-0.204175406758768	0.83464131043445	0.00724029127988329	0.00224130175100073	0.999769007956148
9.61339495999265e-09	-0.444767849293298	-0.210570802556219	0.834640489276607	0.00720739710863529	0.00234492413603868	0.999769001473219
9.61352561749968e-09	-0.44414886593829	-0.211872781621159	0.834640321562922	0.00720049079042991	0.00236604752578378	0.999769000528227
9.61374120895238e-09	-0.443119137157201	-0.214017212776633	0.834640044714503	0.00718895961237985	0.00240085945114074	0.999768999096864
9.61397168785795e-09	-0.442006766775205	-0.216304354560819	0.834639748593751	0.00717644567174238	0.00243801643018721	0.999768997742819
9.61432717114354e-09	-0.440267712197698	-0.219821086960728	0.834639291552897	0.00715676673158208	0.00249520693278181	0.9997689960113
9.61500182180421e-09	-0.436891083778118	-0.226455223921189	0.834638435211063	0.00711817712797326	0.00260328416950376	0.999768992610608
9.61513398013022e-09	-0.436217819501888	-0.227748907576117	0.834638268321803	0.00711042590569765	0.00262438919188034	0.999768992016908
9.61568461808381e-09	-0.433371322303221	-0.233117698951302	0.834637576370197	0.00707745703472704	0.002712080195853	0.99976898958013
9.61588541477403e-09	-0.432317032934674	-0.235066336920978	0.834637325776746	0.00706516740478548	0.00274395109261029	0.999768988486018
9.61642321885894e-09	-0.429449909361184	-0.240262333538777	0.83463665855734	0.00703154311815762	0.00282904658987232	0.99976898537421
9.61708772274897e-09	-0.425820934299481	-0.24663439296079	0.834635846804681	0.00698858132890449	0.00293362875258579	0.99976898191333
9.6174289554595e-09	-0.423920729399685	-0.249885104459727	0.834635437880026	0.00696591610948074	0.00298707871097508	0.999768980697637
9.61803925081629e-09	-0.420459906833123	-0.255663209042925	0.834634717849297	0.00692435524620183	0.00308225158574077	0.999768979059374
9.61885082484292e-09	-0.415736417292797	-0.263271544240009	0.8346337867517	0.00686707957875221	0.00320790194243596	0.999768977242233
9.61952156898757e-09	-0.41172826584905	-0.269494427571345	0.83463304528589	0.00681801698377322	0.00331095705080942	0.99976897638789
9.61999655385956e-09	-0.408833593655306	-0.273864193619495	0.834632541168716	0.00678233926308727	0.00338347835458814	0.999768976254564
9.62088940718889e-09	-0.403266830591867	-0.281994167132143	0.83463163454479	0.00671318764561386	0.00351876050350563	0.99976897611104
9.62185747096257e-09	-0.397048475314995	-0.290681348422442	0.834630714519954	0.00663516509089533	0.00366384589062173	0.999768974711375
9.6222195093337e-09	-0.39467486062277	-0.293895002417706	0.834630391452817	0.00660518327329596	0.00371765913231578	0.999768973226446
9.62274969350613e-09	-0.391151385941558	-0.298566980484668	0.834629937929946	0.00656048457223324	0.00379603354764511	0.999768970289816
9.62341927547169e-09	-0.386623220376739	-0.304406060554638	0.834629393751163	0.00650271398394326	0.00389423049905924	0.999768967478168
9.62408683981853e-09	-0.382021345901933	-0.310159974434693	0.834628884696239	0.00644364772204751	0.00399126817631001	0.999768965280932
9.62451774167792e-09	-0.379005813987105	-0.313836643228789	0.834628580938197	0.00640476078160414	0.0040534167906788	0.999768964924238
9.62526506649247e-09	-0.373691198662209	-0.320144673518345	0.834628095805408	0.00633589099651591	0.00416031560907207	0.99976896566196
9.62560467755137e-09	-0.371241734692502	-0.322981173112316	0.834627893021148	0.00630401257132859	0.0042085027540713	0.999768964904957
9.62574057753496e-09	-0.370255476851729	-0.324111042709741	0.83462781495795	0.00629115327478752	0.00422771801703805	0.999768964500642
9.62638054859165e-09	-0.365564406098989	-0.329391837271457	0.834627471042134	0.00622980793996588	0.00431768675706316	0.999768961817684
9.62669567716767e-09	-0.363226923688968	-0.331967093138936	0.834627314766684	0.00619913176944539	0.0043616576017294	0.999768960387977
9.62734304837186e-09	-0.358368174826513	-0.337205343950352	0.834627020449713	0.00613514484121975	0.00445129824050312	0.999768957322453
9.62787743610258e-09	-0.354300095044165	-0.341476313193832	0.834626807272688	0.00608134861920775	0.00452459396963691	0.999768954319389
9.62812337107865e-09	-0.352411027814095	-0.34342519179071	0.83462671983137	0.00605630185748048	0.00455810459796315	0.999768952673729
9.62844936110913e-09	-0.349890358406301	-0.345992546623634	0.834626613401229	0.00602281709644626	0.00460231300422991	0.999768950302149
9.62877265570077e-09	-0.347371744657745	-0.348520761521185	0.834626518518183	0.00598928838457619	0.0046459190239726	0.999768947735993
9.62919394228728e-09	-0.344062773999544	-0.351787349893946	0.834626406785391	0.005945131260992	0.00470236824810537	0.999768944277566
9.62936508416998e-09	-0.342709834843245	-0.353105329096975	0.834626365256226	0.00592704246908534	0.00472517914939842	0.999768942835055
9.62950219682748e-09	-0.341622226758899	-0.354157534559403	0.834626333771415	0.00591248701667708	0.00474340493083302	0.999768941654648
9.63038157302708e-09	-0.334569976452052	-0.360826401576166	0.834626170601353	0.00581780888498872	0.00485923373972152	0.999768934007379
9.63126055700184e-09	-0.327390864452043	-0.367352132951706	0.834626077193199	0.00572091811062244	0.00497312838117539	0.999768927461142
9.63220538499793e-09	-0.319533040785694	-0.374206946631996	0.834626056260158	0.00561430272736612	0.00509340519378059	0.999768926322211
9.63262955924559e-09	-0.315958080324607	-0.377230309330433	0.834626073231263	0.00556561066427915	0.00514667308998547	0.99976892726202
9.63317253019847e-09	-0.311340885086487	-0.381049987529267	0.834626116771338	0.00550255594591881	0.00521416683930202	0.999768927253343
9.63375004649334e-09	-0.30637839941773	-0.385051446209452	0.834626191081414	0.00543458199616365	0.00528512041371573	0.999768927215297
9.63443910752362e-09	-0.300391456995947	-0.389740357606521	0.834626313254123	0.00535230166422409	0.00536860781012838	0.999768928248271
9.6349517159332e-09	-0.295890232039394	-0.393168931773806	0.83462642879507	0.00529024934845988	0.00542990054433682	0.999768929508089
9.63509828320002e-09	-0.294596291900174	-0.394139501184824	0.834626464816439	0.00527238256301993	0.00544728986588617	0.999768929845666
9.63570560460762e-09	-0.289200599501492	-0.398115974593547	0.834626630380128	0.00519774053970983	0.00551872072544881	0.999768931381098
